name,length,GC,coverage,phylum
scaffold4416_size15505,15505,0.4666,74.9092200414,Arthropoda
scaffold4417_size21012,21012,0.4302,73.292438419,Arthropoda
scaffold4418_size15503,15503,0.4666,66.6618073921,Arthropoda
scaffold4419_size15502,15502,0.471,49.0395432847,Nematoda
scaffold4420_size15502,15502,0.4481,52.1537866082,Arthropoda
scaffold4421_size15500,15500,0.455,67.879032258,Chordata
scaffold4422_size15500,15500,0.4122,38.01,Echinodermata
scaffold4423_size15500,15500,0.4397,64.3698064515,Arthropoda
scaffold4424_size15500,15500,0.4791,89.3676774194,Arthropoda
scaffold4425_size15494,15494,0.6291,97.3392280883,Proteobacteria
scaffold4426_size15493,15493,0.4017,77.9579810237,Arthropoda
scaffold4427_size15493,15493,0.6427,3.46408055251,Proteobacteria
scaffold4428_size15492,15492,0.4806,61.0461528531,Chordata
scaffold4429_size15489,15489,0.4636,55.1230550713,Arthropoda
scaffold4430_size15489,15489,0.4732,62.1301568855,Chordata
scaffold4431_size15486,15486,0.4757,74.2413147359,Cnidaria
scaffold4432_size15483,15483,0.4312,65.8582961958,Chordata
scaffold4433_size15479,15479,0.439,63.5922863234,Chordata
scaffold4434_size15477,15477,0.4723,34.3233830846,Chordata
scaffold4435_size15477,15477,0.4522,91.5877107966,Chordata
scaffold4436_size15475,15475,0.4784,52.350177706,Arthropoda
scaffold4437_size15475,15475,0.4695,78.4507269789,Annelida
scaffold4438_size15472,15472,0.4278,48.1830403309,Arthropoda
scaffold4439_size26073,26073,0.4095,72.5716596072,Chordata
scaffold4440_size15459,15459,0.4784,76.3033831424,Arthropoda
scaffold4441_size15458,15458,0.425,54.9794928193,Arthropoda
scaffold4442_size15456,15456,0.4098,0.1295936853,Bacteroidetes
scaffold4443_size15453,15453,0.4654,70.2646735262,Chordata
scaffold4444_size15452,15452,0.4511,76.1413409267,Mollusca
scaffold4445_size15450,15450,0.378,55.3321035598,Arthropoda
scaffold4446_size15447,15447,0.4714,73.1167216935,Chordata
scaffold4447_size15447,15447,0.4484,59.9082669775,Arthropoda
scaffold4448_size15441,15441,0.6582,0.720613949874,Proteobacteria
scaffold4449_size15439,15439,0.4158,67.2209339983,Chordata
scaffold4450_size15436,15436,0.453,76.1485488468,Arthropoda
scaffold4451_size15436,15436,0.4094,0.417595231925,Bacteroidetes
scaffold4452_size15429,15429,0.4127,58.7557197486,Porifera
scaffold4453_size15428,15428,0.6611,0.663728286233,Proteobacteria
scaffold4454_size15426,15426,0.4912,62.6933099961,Arthropoda
scaffold4455_size15424,15424,0.4328,57.1990404564,Arthropoda
scaffold4456_size15423,15423,0.48,69.9433962265,Mollusca
scaffold4458_size15420,15420,0.4268,54.9850194552,Arthropoda
scaffold4459_size15419,15419,0.4749,42.2259549906,Arthropoda
scaffold4460_size15417,15417,0.4662,68.1626127002,Arthropoda
scaffold4461_size15414,15414,0.4446,47.2996626443,Arthropoda
scaffold4462_size15410,15410,0.4673,41.5798182998,Arthropoda
scaffold4463_size15405,15405,0.4729,71.8649139889,Eukaryota-undef
scaffold4464_size15405,15405,0.4604,77.259461214,Chordata
scaffold4465_size15403,15403,0.4355,41.3394143997,Chordata
scaffold4466_size15399,15399,0.4468,33.9103188519,Nematoda
scaffold4467_size15398,15398,0.5575,4.576503442,Chloroflexi
scaffold4468_size15396,15396,0.4399,48.8435957392,Arthropoda
scaffold4470_size15395,15395,0.4489,79.20253329,Arthropoda
scaffold4471_size15394,15394,0.4356,54.1904638171,Platyhelminthes
scaffold4472_size15393,15393,0.4551,86.3295004223,Chordata
scaffold4473_size15392,15392,0.494,60.2852780666,Arthropoda
scaffold4474_size15389,15389,0.4655,0.0,Bacteroidetes
scaffold4475_size15389,15389,0.4766,78.5123139905,Chordata
scaffold4477_size15381,15381,0.4252,57.1910148885,Streptophyta
scaffold4478_size15381,15381,0.4423,76.7383135036,Chordata
scaffold4479_size15380,15380,0.4705,66.1797139142,Arthropoda
scaffold4480_size15378,15378,0.4498,55.7306541813,Chordata
scaffold4481_size15378,15378,0.6474,0.0705553387957,Proteobacteria
scaffold4482_size15373,15373,0.4514,39.1678267091,Mollusca
scaffold4483_size15369,15369,0.4328,44.2561650075,Arthropoda
scaffold4484_size15367,15367,0.4437,60.3460011714,Chordata
scaffold4485_size15366,15366,0.4762,79.6671872966,Chordata
scaffold4486_size15365,15365,0.4358,0.136804425643,Bacteroidetes
scaffold4487_size15361,15361,0.4476,67.1995963805,Chordata
scaffold4488_size15357,15357,0.4634,32.9387250114,Chordata
scaffold4489_size15355,15355,0.4752,78.7791598827,Arthropoda
scaffold4490_size15355,15355,0.6452,4.22442201238,Proteobacteria
scaffold4491_size15353,15353,0.4907,64.8529277665,Arthropoda
scaffold4492_size15353,15353,0.4438,35.0625284961,Chordata
scaffold4493_size15352,15352,0.4694,58.8421704012,Arthropoda
scaffold4494_size15351,15351,0.4449,92.4989902938,Placozoa
scaffold4495_size15350,15350,0.4793,0.00840390879479,Bacteroidetes
scaffold4496_size15350,15350,0.4119,36.0771986971,Tardigrada
scaffold4497_size15348,15348,0.4233,59.4904222049,Chordata
scaffold4498_size15348,15348,0.4986,1923.33307271,Tardigrada
scaffold4499_size15347,15347,0.5039,66.2798592559,Arthropoda
scaffold4500_size19723,19723,0.4513,68.4715307002,Arthropoda
scaffold4501_size15344,15344,0.4428,88.2651199166,Annelida
scaffold4502_size15337,15337,0.4256,80.1912368781,Arthropoda
scaffold4503_size15337,15337,0.616,0.320140835887,Proteobacteria
scaffold4504_size15330,15330,0.4602,84.4495107632,Arthropoda
scaffold4505_size15329,15329,0.476,68.210667189,Arthropoda
scaffold4506_size15327,15327,0.454,59.8755790435,Arthropoda
scaffold4507_size15326,15326,0.6261,0.369111314106,Planctomycetes
scaffold4508_size15322,15322,0.4528,61.6816995171,Arthropoda
scaffold4509_size15321,15321,0.4693,50.3320932054,Arthropoda
scaffold4510_size15317,15317,0.4599,0.00274205131553,Ignavibacteriae
scaffold4511_size15316,15316,0.4577,76.6594411073,Porifera
scaffold4512_size15309,15309,0.6491,5.41197988111,Proteobacteria
scaffold4513_size15300,15300,0.3922,80.2854248367,Chordata
scaffold4514_size15298,15298,0.6081,13.7697738266,Proteobacteria
scaffold4515_size15297,15297,0.5111,59.3156828136,Arthropoda
scaffold4516_size15296,15296,0.4904,220.354929393,Arthropoda
scaffold4517_size15295,15295,0.4306,45.3896698268,Basidiomycota
scaffold4518_size15294,15294,0.4514,69.4241532628,Arthropoda
scaffold4519_size15294,15294,0.443,81.1757551981,Chordata
scaffold4520_size15293,15293,0.4821,43.3157653829,Arthropoda
scaffold4521_size15291,15291,0.5524,1.79746255967,Firmicutes
scaffold4522_size15290,15290,0.4442,38.0558534991,Chordata
scaffold4523_size15290,15290,0.475,88.0028776979,Streptophyta
scaffold4524_size15285,15285,0.4741,101.778606477,Arthropoda
scaffold4525_size15284,15284,0.4667,78.5692227166,Arthropoda
scaffold4526_size15282,15282,0.4581,79.2264755922,Platyhelminthes
scaffold4527_size15281,15281,0.4998,76.1380145278,Chordata
scaffold4528_size15281,15281,0.4752,60.6682154309,Arthropoda
scaffold4529_size15279,15279,0.4339,80.6488644544,Chordata
scaffold4530_size15277,15277,0.4886,54.9562741377,Chordata
scaffold4531_size15273,15273,0.4592,67.8564787533,Arthropoda
scaffold4533_size15267,15267,0.4616,34.6665356651,Chordata
scaffold4534_size15266,15266,0.6543,0.873771780427,Proteobacteria
scaffold4535_size15266,15266,0.3967,51.6078213022,Nematoda
scaffold4536_size15266,15266,0.4669,60.3316520372,Streptophyta
scaffold4537_size15264,15264,0.431,54.804769392,no-hit
scaffold4538_size15263,15263,0.4324,63.0849767411,Arthropoda
scaffold4539_size15263,15263,0.4144,3.70471073838,Bacteroidetes
scaffold4540_size15263,15263,0.4653,79.4843084583,Chordata
scaffold4541_size15262,15262,0.4232,45.1917835146,no-hit
scaffold4542_size15261,15261,0.473,68.7768167224,Chordata
scaffold4543_size15259,15259,0.4333,73.1689494725,Nematoda
scaffold4544_size15257,15257,0.6623,2.23117257652,Proteobacteria
scaffold4545_size15255,15255,0.4521,69.3158308751,Chordata
scaffold4546_size15252,15252,0.4651,33.2542617361,Chordata
scaffold4547_size15250,15250,0.4179,50.5990163934,Mollusca
scaffold4548_size15247,15247,0.4724,82.5252180757,Chordata
scaffold4549_size15247,15247,0.4704,60.2612659889,Chordata
scaffold4550_size15246,15246,0.4898,62.2861734226,Arthropoda
scaffold4551_size15243,15243,0.4743,68.1893328086,Arthropoda
scaffold4552_size15243,15243,0.4722,77.632618251,Annelida
scaffold4553_size15239,15239,0.4561,67.3149156768,Arthropoda
scaffold4554_size15236,15236,0.4743,59.7309661328,Arthropoda
scaffold4555_size15235,15235,0.4805,64.3472267804,Nematoda
scaffold4556_size15230,15230,0.3854,63.8489166119,Cnidaria
scaffold4557_size15228,15228,0.4354,91.5562779091,Eukaryota-undef
scaffold4558_size15224,15224,0.4732,72.8108250132,Chordata
scaffold4559_size15223,15223,0.4077,78.6392958025,Chordata
scaffold4560_size15223,15223,0.4518,84.4670564278,Nematoda
scaffold4561_size21076,21076,0.4761,94.8848927691,Arthropoda
scaffold4562_size15221,15221,0.457,51.5302542539,Arthropoda
scaffold4563_size15219,15219,0.4237,12.5449109665,Bacteroidetes
scaffold4564_size15217,15217,0.4627,62.4891240061,Chordata
scaffold4565_size18501,18501,0.4708,84.8085649153,Arthropoda
scaffold4566_size15214,15214,0.4735,0.0,Bacteroidetes
scaffold4567_size15212,15212,0.4611,51.1091243755,Chordata
scaffold4568_size15211,15211,0.4399,56.1360857275,Bacteroidetes
scaffold4569_size15210,15210,0.5396,94.5904667981,Arthropoda
scaffold4570_size22616,22616,0.466,48.6785019456,Arthropoda
scaffold4571_size15198,15198,0.4326,72.759047243,no-hit
scaffold4572_size15196,15196,0.4695,76.6071334561,Chordata
scaffold4573_size29776,29776,0.4573,70.0883382709,Proteobacteria
scaffold4574_size17313,17313,0.4241,72.3798624357,Chordata
scaffold4575_size15192,15192,0.5473,0.763691416535,Chloroflexi
scaffold4576_size15188,15188,0.427,94.8646958125,no-hit
scaffold4577_size15188,15188,0.4305,0.0262048986042,Bacteroidetes
scaffold4578_size15185,15185,0.4484,28.2115903852,Arthropoda
scaffold4579_size15184,15184,0.477,76.4654241307,Arthropoda
scaffold4580_size15180,15180,0.4051,58.5441370224,Arthropoda
scaffold4581_size15176,15176,0.5165,42.9215208223,Chordata
scaffold4582_size15175,15175,0.4374,47.8366392092,Chordata
scaffold4583_size15170,15170,0.4645,64.1892551087,Arthropoda
scaffold4584_size15165,15165,0.4812,64.2864490604,Platyhelminthes
scaffold4585_size15163,15163,0.5782,0.0113434017015,Verrucomicrobia
scaffold4586_size15156,15156,0.48,31.0418975983,Chordata
scaffold4587_size15156,15156,0.4744,41.5608339932,Nematoda
scaffold4588_size15156,15156,0.4336,26.7987595672,Chordata
scaffold4589_size15155,15155,0.4141,0.00501484658529,Bacteroidetes
scaffold4591_size15152,15152,0.4192,32.2916446674,Porifera
scaffold4592_size15149,15149,0.6685,31.3278764275,Proteobacteria
scaffold4593_size15148,15148,0.4762,38.668207024,Nematoda
scaffold4594_size15148,15148,0.4797,77.3887641933,Chordata
scaffold4595_size29958,29958,0.4105,82.2357300221,Chordata
scaffold4596_size15141,15141,0.4319,60.2083746119,Arthropoda
scaffold4597_size15138,15138,0.4555,29.2251288149,Chordata
scaffold4598_size15136,15136,0.4523,41.0331659619,Chordata
scaffold4599_size15135,15135,0.4547,46.07102742,Arthropoda
scaffold4600_size15135,15135,0.4871,71.6482325735,Chordata
scaffold4601_size15133,15133,0.3555,0.536113130245,Bacteroidetes
scaffold4602_size15131,15131,0.4791,76.3681184323,Arthropoda
scaffold4603_size15128,15128,0.481,53.8134584875,Chordata
scaffold4604_size15128,15128,0.4599,57.5635906928,Chordata
scaffold4605_size20070,20070,0.4729,59.2487452319,Streptophyta
scaffold4606_size15127,15127,0.4744,78.6600118992,Arthropoda
scaffold4607_size15126,15126,0.4599,53.9769271453,Mollusca
scaffold4608_size15123,15123,0.411,0.309528532699,Bacteroidetes
scaffold4609_size15122,15122,0.4178,85.2751620155,Proteobacteria
scaffold4610_size15121,15121,0.469,64.6919515906,Arthropoda
scaffold4611_size15120,15120,0.4335,61.8051587301,Arthropoda
scaffold4612_size15118,15118,0.4319,56.5525863209,Arthropoda
scaffold4613_size15117,15117,0.6179,0.105113448436,Chlamydiae
scaffold4614_size15116,15116,0.4119,86.7795713152,Arthropoda
scaffold4615_size15116,15116,0.5613,3.88720560995,Chloroflexi
scaffold4616_size15116,15116,0.6422,0.0642365705213,Proteobacteria
scaffold4617_size15116,15116,0.4045,57.9198862133,Arthropoda
scaffold4618_size15115,15115,0.452,0.00317565332451,Bacteroidetes
scaffold4619_size15113,15113,0.4771,82.8009660558,Arthropoda
scaffold4620_size15112,15112,0.4198,76.2516543145,Chordata
scaffold4621_size15111,15111,0.4329,103.509628747,Proteobacteria
scaffold4623_size15111,15111,0.4558,79.8299913969,Chordata
scaffold4624_size15111,15111,0.4628,43.7005492687,Arthropoda
scaffold4625_size15110,15110,0.4447,80.3904698875,Arthropoda
scaffold4626_size15102,15102,0.4884,72.1950072838,Arthropoda
scaffold4627_size15096,15096,0.4278,30.6887917329,Chordata
scaffold4628_size22680,22680,0.4363,66.103755682,Chordata
scaffold4629_size15095,15095,0.4696,47.9941702551,Chordata
scaffold4630_size15092,15092,0.4512,78.3066525311,Streptophyta
scaffold4632_size15090,15090,0.4702,71.1330682571,Chordata
scaffold4633_size15090,15090,0.5337,2.38767395626,Cyanobacteria
scaffold4634_size15090,15090,0.4382,60.6636182902,Arthropoda
scaffold4635_size15090,15090,0.448,47.8074884029,Chordata
scaffold4636_size15090,15090,0.4639,83.989927104,Arthropoda
scaffold4637_size15087,15087,0.3955,55.0153111951,Chordata
scaffold4638_size15086,15086,0.4702,52.116333024,Mollusca
scaffold4639_size15086,15086,0.4578,68.3596049316,Chordata
scaffold4640_size15084,15084,0.4444,80.5853221957,Chordata
scaffold4641_size15083,15083,0.4639,77.3520519791,Arthropoda
scaffold4642_size15072,15072,0.4745,130.45441879,Arthropoda
scaffold4643_size15071,15071,0.4698,82.1005241855,Arthropoda
scaffold4644_size19271,19271,0.4659,42.1986404442,Chordata
scaffold4645_size15068,15068,0.435,80.3125829572,Arthropoda
scaffold4646_size15068,15068,0.4544,0.00252190071675,Bacteroidetes
scaffold4647_size18053,18053,0.4553,86.9993314018,Chordata
scaffold4648_size15065,15065,0.4321,0.313441752406,Bacteroidetes
scaffold4649_size15063,15063,0.4314,38.666533891,Arthropoda
scaffold4650_size15063,15063,0.4475,74.4036380535,Chordata
scaffold4651_size15055,15055,0.4518,74.6844902027,Hemichordata
scaffold4652_size15052,15052,0.4744,63.3744352909,Arthropoda
scaffold4653_size15048,15048,0.439,0.630382775119,Bacteroidetes
scaffold4654_size15039,15039,0.4583,59.598577033,Arthropoda
scaffold4655_size15039,15039,0.4037,44.3996941286,Hemichordata
scaffold4656_size15037,15037,0.4025,37.6375606836,Arthropoda
scaffold4657_size15037,15037,0.4665,55.17822704,Chordata
scaffold4658_size15036,15036,0.4203,97.4977387603,Arthropoda
scaffold4659_size15036,15036,0.4198,73.3911279595,Arthropoda
scaffold4660_size15033,15033,0.4177,87.1436838954,Cnidaria
scaffold4661_size15033,15033,0.466,73.2498503293,Arthropoda
scaffold4662_size15032,15032,0.4913,62.4206359766,Arthropoda
scaffold4663_size15030,15030,0.4695,63.9713240186,Arthropoda
scaffold4664_size15030,15030,0.4704,60.4163007318,Chordata
scaffold4665_size15028,15028,0.4774,88.7796779346,Cnidaria
scaffold4666_size15026,15026,0.4641,47.9413017436,Arthropoda
scaffold4667_size15026,15026,0.6377,92.7852389191,Proteobacteria
scaffold4668_size15026,15026,0.4749,37.7504991348,Arthropoda
scaffold4669_size15021,15021,0.4409,74.0310898076,Chordata
scaffold4670_size15020,15020,0.4714,54.1872836219,Streptophyta
scaffold4671_size15020,15020,0.4403,47.0322237017,Arthropoda
scaffold4672_size15019,15019,0.4697,67.9212331047,Chordata
scaffold4673_size15017,15017,0.4696,49.6371445694,Mollusca
scaffold4674_size15016,15016,0.434,84.5838438998,Arthropoda
scaffold4675_size15015,15015,0.4355,80.8798534799,Chordata
scaffold4676_size15015,15015,0.4557,37.9587079587,Arthropoda
scaffold4677_size15014,15014,0.4534,45.865458905,Arthropoda
scaffold4678_size15013,15013,0.4785,78.3169253313,Arthropoda
scaffold4679_size15012,15012,0.4696,40.897948308,Cnidaria
scaffold4680_size17348,17348,0.4775,72.3295480748,Arthropoda
scaffold4681_size15009,15009,0.4715,66.7115730562,Arthropoda
scaffold4682_size15005,15005,0.4247,79.3996667777,Echinodermata
scaffold4684_size15003,15003,0.4935,73.341998267,Proteobacteria
scaffold4685_size15003,15003,0.4719,70.1776311405,Eukaryota-undef
scaffold4686_size15002,15002,0.6373,3.38834822023,Proteobacteria
scaffold4687_size15000,15000,0.4101,0.0404,Bacteroidetes
scaffold4689_size14999,14999,0.4793,51.1886125741,Arthropoda
scaffold4690_size14997,14997,0.4627,0.0728812429152,Deinococcus-Thermus
scaffold4691_size14996,14996,0.469,87.9864630568,Bacteroidetes
scaffold4692_size14994,14994,0.4094,71.7086834733,Annelida
scaffold4693_size14988,14988,0.4831,90.367293835,Arthropoda
scaffold4694_size14986,14986,0.4666,53.2641799012,Chordata
scaffold4695_size14982,14982,0.4588,77.3070351088,Arthropoda
scaffold4696_size14982,14982,0.4547,70.1140034708,Chordata
scaffold4697_size14981,14981,0.4604,45.4874841466,Arthropoda
scaffold4698_size14979,14979,0.4144,78.808732225,Arthropoda
scaffold4699_size14979,14979,0.4504,68.9893851391,Chordata
scaffold4700_size14978,14978,0.5124,47.8577914274,Chordata
scaffold4701_size14969,14969,0.4722,65.9052708932,Arthropoda
scaffold4702_size14964,14964,0.6443,0.603180967656,Verrucomicrobia
scaffold4703_size14963,14963,0.385,2.11134130857,Bacteroidetes
scaffold4704_size14961,14961,0.4665,692.187779932,Tardigrada
scaffold4705_size14960,14960,0.4676,54.0875,Arthropoda
scaffold4706_size14957,14957,0.4403,60.3812930401,Arthropoda
scaffold4707_size14950,14950,0.4431,74.258729097,Arthropoda
scaffold4708_size14949,14949,0.6311,0.168305572279,Verrucomicrobia
scaffold4709_size14949,14949,0.4568,77.8871496421,Arthropoda
scaffold4710_size14948,14948,0.4751,59.8187048435,Arthropoda
scaffold4711_size14943,14943,0.4275,78.9889580406,Arthropoda
scaffold4712_size14942,14942,0.4425,51.6683844198,Arthropoda
scaffold4713_size14940,14940,0.4145,59.0365461847,Chordata
scaffold4714_size14940,14940,0.497,53.3475234271,Nematoda
scaffold4715_size14940,14940,0.4741,102.322690763,Arthropoda
scaffold4716_size14940,14940,0.484,93.6106425703,Chordata
scaffold4717_size14935,14935,0.6279,86.3298962169,Proteobacteria
scaffold4718_size14934,14934,0.6155,1.03261015133,Planctomycetes
scaffold4719_size14929,14929,0.4351,77.691004086,Basidiomycota
scaffold4721_size14928,14928,0.4646,44.5742229368,Chordata
scaffold4722_size14926,14926,0.4255,65.3319710572,Mollusca
scaffold4723_size14924,14924,0.4381,51.2710399358,Arthropoda
scaffold4724_size14924,14924,0.5314,53.1545832217,Arthropoda
scaffold4725_size14921,14921,0.5059,0.0,Firmicutes
scaffold4726_size14920,14920,0.478,28.1279490617,Arthropoda
scaffold4727_size14920,14920,0.4086,0.0446380697051,Bacteroidetes
scaffold4728_size14917,14917,0.3383,0.74693302943,Bacteroidetes
scaffold4729_size14916,14916,0.4683,37.0650978814,Arthropoda
scaffold4730_size14915,14915,0.4822,43.662956755,Arthropoda
scaffold4731_size14914,14914,0.4258,42.353560413,Nematoda
scaffold4732_size14914,14914,0.4708,33.748826606,Chordata
scaffold4733_size14913,14913,0.4695,63.3714879635,Chordata
scaffold4734_size14912,14912,0.484,83.2997585837,Arthropoda
scaffold4735_size14912,14912,0.4183,77.263210837,Arthropoda
scaffold4736_size14908,14908,0.4347,92.5596994902,Arthropoda
